a,2019-08-16 13:05:01.846,-0.041534423828125,0.0950775146484375,-0.9958953857421876,0.030976
a,2019-08-16 13:05:01.946,-0.0306243896484375,0.10357666015625,-0.985076904296875,0.01785
a,2019-08-16 13:05:02.046,-0.0352325439453125,0.10443115234375,-0.9962310791015624,0.0071491
a,2019-08-16 13:05:02.146,-0.0366973876953125,0.086273193359375,-1.0081024169921875,0.0033554
a,2019-08-16 13:05:02.246,-0.0351409912109375,0.0933990478515625,-0.9886474609375,0.010849
a,2019-08-16 13:05:02.345,-0.03985595703125,0.096923828125,-0.9900054931640624,0.025629000000000002
a,2019-08-16 13:05:02.445,-0.0405731201171875,0.0986175537109375,-0.9911346435546876,0.038149
a,2019-08-16 13:05:02.545,-0.047149658203125,0.094024658203125,-0.994659423828125,0.051463
a,2019-08-16 13:05:02.645,-0.071563720703125,0.048065185546875,-1.0088043212890625,0.065134
a,2019-08-16 13:05:02.745,-0.0958404541015625,0.099334716796875,-0.9882965087890624,0.076806
a,2019-08-16 13:05:02.846,-0.1714935302734375,0.1025848388671875,-1.0026397705078125,0.086228
a,2019-08-16 13:05:02.944,-0.0650482177734375,0.051361083984375,-0.96563720703125,0.091636
a,2019-08-16 13:05:03.045,0.0758056640625,0.0330047607421875,-1.047637939453125,0.09298200000000001
a,2019-08-16 13:05:03.145,0.0727996826171875,0.0169677734375,-0.997039794921875,0.089344
a,2019-08-16 13:05:03.244,-0.031097412109375,0.0498199462890625,-0.9802398681640624,0.081991
a,2019-08-16 13:05:03.344,-0.0835418701171875,0.1918182373046875,-0.9548797607421876,0.071284
a,2019-08-16 13:05:03.444,-0.0933837890625,0.2243804931640625,-0.994781494140625,0.057962
a,2019-08-16 13:05:03.543,-0.03125,0.12432861328125,-0.9769134521484376,0.043311
a,2019-08-16 13:05:03.643,-0.0426025390625,-0.05145263671875,-0.983489990234375,0.028997000000000002
a,2019-08-16 13:05:03.743,-0.1255950927734375,0.03289794921875,-0.9970245361328124,0.018040999999999998
a,2019-08-16 13:05:03.843,-0.13165283203125,0.051513671875,-0.99560546875,0.006461199999999999
a,2019-08-16 13:05:03.943,0.1123199462890625,0.1485137939453125,-0.9820404052734376,0.0080547
a,2019-08-16 13:05:04.043,0.0877685546875,0.1285400390625,-1.0050811767578125,0.015859
a,2019-08-16 13:05:04.142,-0.051300048828125,0.0629425048828125,-1.007598876953125,0.021937
a,2019-08-16 13:05:04.242,-0.1538848876953125,0.18731689453125,-1.006134033203125,0.028111
a,2019-08-16 13:05:04.342,-0.1566619873046875,0.143829345703125,-0.9807281494140624,0.035429
a,2019-08-16 13:05:04.442,-0.054107666015625,0.1348876953125,-1.006866455078125,0.043351
a,2019-08-16 13:05:04.541,-0.005523681640625,-0.0149688720703125,-0.9967803955078124,0.049879
a,2019-08-16 13:05:04.642,-0.032135009765625,-0.073516845703125,-0.996917724609375,0.055477
a,2019-08-16 13:05:04.741,-0.0746002197265625,0.053955078125,-1.010955810546875,0.059087
a,2019-08-16 13:05:04.841,-0.0288238525390625,0.1939849853515625,-1.00140380859375,0.060189
a,2019-08-16 13:05:04.941,0.0034637451171875,0.2494354248046875,-0.9764404296875,0.059352999999999996
a,2019-08-16 13:05:05.041,-0.0214996337890625,0.0866851806640625,-0.9808502197265624,0.055169
a,2019-08-16 13:05:05.141,-0.0459442138671875,0.047454833984375,-1.0168609619140625,0.048297
a,2019-08-16 13:05:05.240,-0.0807342529296875,0.0203857421875,-0.995208740234375,0.041264
a,2019-08-16 13:05:05.341,-0.054931640625,0.0859375,-0.996612548828125,0.03685
a,2019-08-16 13:05:05.440,-0.037841796875,0.094482421875,-1.00274658203125,0.032701
a,2019-08-16 13:05:05.540,-0.0334320068359375,0.104736328125,-0.9962310791015624,0.028071
a,2019-08-16 13:05:05.640,-0.03924560546875,0.09442138671875,-0.9964599609375,0.016142
a,2019-08-16 13:05:05.740,-0.026031494140625,0.086517333984375,-0.9908447265625,0.017397
a,2019-08-16 13:05:05.841,-0.0286407470703125,0.09967041015625,-0.9874725341796876,0.023446
a,2019-08-16 13:05:05.940,-0.0151519775390625,0.0757293701171875,-0.9856414794921876,0.027382
,,,,,0.033527
,,,,,0.042335000000000005
,,,,,0.051475
,,,,,0.058975
,,,,,0.06191900000000001
,,,,,0.06047999999999999
,,,,,0.062299
,,,,,0.06386499999999999
,,,,,0.058646000000000004
,,,,,0.054203999999999995
,,,,,0.051084
,,,,,0.048236
,,,,,0.04156
,,,,,0.032554
,,,,,0.026782999999999998
,,,,,0.023955
,,,,,0.022458000000000002
,,,,,0.018365
,,,,,0.009740799999999999
,,,,,0.010294
,,,,,0.009362299999999999
,,,,,0.010067
,,,,,0.011224
,,,,,0.0092257
,,,,,0.0078295
,,,,,0.0077266
,,,,,0.011894
,,,,,0.013916999999999999
,,,,,0.010695
,,,,,0.010588
,,,,,0.010535
,,,,,0.0075661
,,,,,0.0054465
